address,category,claimed_status,first_review,health_rating,id,info,last_review,latitude,longitude,name,neighborhood,permanently_closed,phone,price_range,ratings,ratings_histogram,reviews,url,website,working_hours
"354 W Hubbard St Chicago, IL 60654 River North, Near North Side",Italian,Claimed,2014-04-22,,171_dillmans,"[{'Takes Reservations': 'Yes'}, {'Delivery': 'No'}, {'Take-out': 'No'}, {'Accepts Credit Cards': 'Yes'}, {'Good For': 'Dinner'}, {'Parking': 'Garage, Street, Validated'}, {'Bike Parking': 'Yes'}, {'Good for Kids': 'No'}, {'Good for Groups': 'Yes'}, {'Attire': 'Casual'}, {'Ambience': 'Romantic'}, {'Noise Level': 'Average'}, {'Alcohol': 'Full Bar'}, {'Outdoor Seating': 'Yes'}, {'Wi-Fi': 'No'}, {'Has TV': 'No'}, {'Waiter Service': 'Yes'}, {'Caters': 'No'}]",2017-02-28,41.889924,-87.638367,Cocello,"River North, Near North Side",1,(312) 888-9195,$31-60,4.0,"[{5: 52}, {4: 37}, {3: 16}, {2: 11}, {1: 6}]",122.0,,http://www.cocello.com,[]
"3443 N Southport Ave Chicago, IL 60657 b/t Cornelia Ave & Newport Ave Lakeview","Pubs,Irish",Claimed,2005-07-06,,75_mystic-celt,"[{'Takes Reservations': 'Yes'}, {'Delivery': 'No'}, {'Take-out': 'Yes'}, {'Accepts Credit Cards': 'Yes'}, {'Parking': 'Street'}, {'Bike Parking': 'Yes'}, {'Good for Kids': 'No'}, {'Good for Groups': 'Yes'}, {'Attire': 'Casual'}, {'Ambience': 'Casual'}, {'Noise Level': 'Average'}, {'Alcohol': 'Full Bar'}, {'Outdoor Seating': 'Yes'}, {'Wi-Fi': 'Free'}, {'Has TV': 'Yes'}, {'Caters': 'No'}, {'Has Pool Table': 'No'}]",2017-02-21,41.944724,-87.663584,Mystic Celt,Lakeview,1,(773) 529-8550,$11-30,3.5,"[{5: 59}, {4: 133}, {3: 97}, {2: 53}, {1: 29}]",371.0,https://www.yelp.com/biz/mystic-celt-chicago,http://www.mysticceltchicago.com/,[]
"919 W Belmont Chicago, IL 60657 b/t Wilton Ave & Clark St Lakeview","Ramen,Sushi Bars",Claimed,2015-10-17,,13_ramenster,"[{'Takes Reservations': 'No'}, {'Delivery': 'Yes'}, {'Take-out': 'Yes'}, {'Accepts Credit Cards': 'Yes'}, {'Good For': 'Lunch'}, {'Parking': 'Street'}, {'Bike Parking': 'Yes'}, {'Good for Kids': 'No'}, {'Good for Groups': 'No'}, {'Attire': 'Casual'}, {'Ambience': 'Trendy'}, {'Noise Level': 'Average'}, {'Alcohol': 'No'}, {'Outdoor Seating': 'No'}, {'Wi-Fi': 'No'}, {'Has TV': 'No'}, {'Waiter Service': 'Yes'}]",2017-02-09,41.939715,-87.652372,Ramenster,Lakeview,1,(773) 248-1655,$11-30,3.5,"[{5: 24}, {4: 13}, {3: 9}, {2: 11}, {1: 13}]",70.0,https://www.yelp.com/biz/ramenster-chicago,http://www.ramenster.com,[]
"1314 W Wrightwood Ave Chicago, IL 60614 b/t Wayne Ave & Lakewood Ave DePaul, Lincoln Park",Italian,Claimed,2005-09-09,,98_rose-angelis,"[{'Takes Reservations': 'Yes'}, {'Delivery': 'No'}, {'Take-out': 'Yes'}, {'Accepts Credit Cards': 'Yes'}, {'Parking': 'Street'}, {'Bike Parking': 'Yes'}, {'Good for Kids': 'No'}, {'Good for Groups': 'Yes'}, {'Attire': 'Casual'}, {'Ambience': 'Romantic'}, {'Noise Level': 'Average'}, {'Alcohol': 'Full Bar'}, {'Outdoor Seating': 'Yes'}, {'Wi-Fi': 'Free'}, {'Has TV': 'Yes'}, {'Caters': 'Yes'}]",2017-01-26,41.928983,-87.661715,Rose Angelis,"DePaul, Lincoln Park",1,(773) 296-0081,$11-30,4.0,"[{5: 281}, {4: 190}, {3: 45}, {2: 43}, {1: 39}]",598.0,https://www.yelp.com/biz/rose-angelis-chicago,http://www.roseangelis.com,[]
"1314 W Wrightwood Ave Chicago, IL 60614 b/t Wayne Ave & Lakewood Ave DePaul, Lincoln Park",Italian,Claimed,2005-09-09,,447_rose-angelis,"[{'Takes Reservations': 'Yes'}, {'Delivery': 'No'}, {'Take-out': 'Yes'}, {'Accepts Credit Cards': 'Yes'}, {'Parking': 'Street'}, {'Bike Parking': 'Yes'}, {'Good for Kids': 'No'}, {'Good for Groups': 'Yes'}, {'Attire': 'Casual'}, {'Ambience': 'Romantic'}, {'Noise Level': 'Average'}, {'Alcohol': 'Full Bar'}, {'Outdoor Seating': 'Yes'}, {'Wi-Fi': 'Free'}, {'Has TV': 'Yes'}, {'Caters': 'Yes'}]",2017-01-26,41.928983,-87.661715,Rose Angelis,"DePaul, Lincoln Park",1,(773) 296-0081,$11-30,4.0,"[{5: 281}, {4: 190}, {3: 45}, {2: 43}, {1: 39}]",598.0,https://www.yelp.com/biz/rose-angelis-chicago,http://www.roseangelis.com,[]
"431 N Wells St Chicago, IL 60654 Near North Side, River North","Sports Bars,Breakfast & Brunch,American (Traditional)",Claimed,2009-01-20,,20_bull-and-bear,"[{'Takes Reservations': 'Yes'}, {'Delivery': 'Yes'}, {'Take-out': 'Yes'}, {'Accepts Credit Cards': 'Yes'}, {'Accepts Apple Pay': 'No'}, {'Parking': 'Valet, Garage, Street'}, {'Bike Parking': 'Yes'}, {'Good for Kids': 'No'}, {'Good for Groups': 'Yes'}, {'Attire': 'Casual'}, {'Noise Level': 'Loud'}, {'Good For Dancing': 'No'}, {'Alcohol': 'Full Bar'}, {'Outdoor Seating': 'Yes'}, {'Wi-Fi': 'Free'}, {'Has TV': 'Yes'}, {'Caters': 'Yes'}, {'Has Pool Table': 'No'}]",2017-01-11,41.890122,-87.633737,Bull & Bear,"Near North Side, River North",1,(312) 527-5973,$11-30,3.0,"[{5: 69}, {4: 156}, {3: 154}, {2: 101}, {1: 90}]",570.0,https://www.yelp.com/biz/bull-and-bear-chicago,http://www.bullbearbar.com/,[]
"640 N Wells St Chicago, IL 60654 River North, Near North Side","Diners,American (Traditional)",Claimed,2005-07-12,,147_ed-debevics,"[{'Takes Reservations': 'No'}, {'Delivery': 'Yes'}, {'Take-out': 'Yes'}, {'Accepts Credit Cards': 'Yes'}, {'Parking': 'Valet'}, {'Bike Parking': 'Yes'}, {'Good for Kids': 'Yes'}, {'Good for Groups': 'Yes'}, {'Attire': 'Casual'}, {'Ambience': 'Touristy'}, {'Noise Level': 'Loud'}, {'Alcohol': 'Full Bar'}, {'Outdoor Seating': 'No'}, {'Wi-Fi': 'No'}, {'Has TV': 'No'}, {'Caters': 'Yes'}]",2017-01-10,41.893844,-87.634361,Ed Debevic’s,"River North, Near North Side",1,(312) 664-1707,$11-30,3.0,"[{5: 40}, {4: 85}, {3: 99}, {2: 66}, {1: 55}]",345.0,https://www.yelp.com/biz/ed-debevics-chicago,http://www.eddebevics.com/,[]
"640 N Wells St Chicago, IL 60654 River North, Near North Side","Diners,American (Traditional)",Claimed,2005-07-12,,183_ed-debevics,"[{'Takes Reservations': 'No'}, {'Delivery': 'Yes'}, {'Take-out': 'Yes'}, {'Accepts Credit Cards': 'Yes'}, {'Parking': 'Valet'}, {'Bike Parking': 'Yes'}, {'Good for Kids': 'Yes'}, {'Good for Groups': 'Yes'}, {'Attire': 'Casual'}, {'Ambience': 'Touristy'}, {'Noise Level': 'Loud'}, {'Alcohol': 'Full Bar'}, {'Outdoor Seating': 'No'}, {'Wi-Fi': 'No'}, {'Has TV': 'No'}, {'Caters': 'Yes'}]",2017-01-10,41.893844,-87.634361,Ed Debevic’s,"River North, Near North Side",1,(312) 664-1707,$11-30,3.0,"[{5: 40}, {4: 85}, {3: 99}, {2: 66}, {1: 55}]",345.0,https://www.yelp.com/biz/ed-debevics-chicago,http://www.eddebevics.com/,[]
"140 E Walton St Chicago, IL 60611 b/t Michigan Ave & Seneca St Near North Side, Streeterville",Seafood,Claimed,2006-02-13,,23_the-cape-cod-room,"[{'Takes Reservations': 'Yes'}, {'Delivery': 'No'}, {'Take-out': 'No'}, {'Accepts Credit Cards': 'Yes'}, {'Parking': 'Valet'}, {'Bike Parking': 'Yes'}, {'Good for Kids': 'No'}, {'Good for Groups': 'Yes'}, {'Attire': 'Dressy'}, {'Ambience': 'Classy'}, {'Noise Level': 'Quiet'}, {'Alcohol': 'Full Bar'}, {'Outdoor Seating': 'No'}, {'Wi-Fi': 'No'}, {'Has TV': 'No'}, {'Caters': 'No'}]",2016-12-29,41.900498,-87.623469,The Cape Cod Room,"Near North Side, Streeterville",1,(312) 787-2200,$31-60,3.0,"[{5: 26}, {4: 24}, {3: 22}, {2: 17}, {1: 18}]",107.0,https://www.yelp.com/biz/the-cape-cod-room-chicago,,[]
"3339 N Halsted Chicago, IL 60657 Lakeview","Cocktail Bars,American (New)",Claimed,2014-01-03,,70_meat,"[{'Takes Reservations': 'Yes'}, {'Delivery': 'No'}, {'Take-out': 'Yes'}, {'Accepts Credit Cards': 'Yes'}, {'Accepts Bitcoin': 'No'}, {'Good For': 'Dinner'}, {'Parking': 'Street'}, {'Bike Parking': 'Yes'}, {'Wheelchair Accessible': 'Yes'}, {'Good for Kids': 'No'}, {'Good for Groups': 'Yes'}, {'Attire': 'Casual'}, {'Ambience': 'Trendy'}, {'Noise Level': 'Average'}, {'Good For Dancing': 'No'}, {'Alcohol': 'Full Bar'}, {'Happy Hour': 'Yes'}, {'Coat Check': 'Yes'}, {'Smoking': 'No'}, {'Outdoor Seating': 'No'}, {'Wi-Fi': 'Free'}, {'Has TV': 'No'}, {'Dogs Allowed': 'No'}, {'Waiter Service': 'Yes'}, {'Caters': 'No'}, {'Has Pool Table': 'Yes'}]",2016-12-28,41.942875,-87.649331,mEAT,Lakeview,1,(773) 871-2682,$11-30,4.0,"[{5: 79}, {4: 38}, {3: 17}, {2: 18}, {1: 13}]",165.0,https://www.yelp.com/biz/meat-chicago,http://www.eatatmeat.com/,[]
"3202 N Broadway Chicago, IL 60657 b/t Melrose St & Belmont Ave Lakeview","Middle Eastern,Vegetarian,Falafel",Claimed,2009-08-27,,42_falafill,"[{'Takes Reservations': 'No'}, {'Delivery': 'Yes'}, {'Take-out': 'Yes'}, {'Accepts Credit Cards': 'Yes'}, {'Accepts Apple Pay': 'No'}, {'Accepts Bitcoin': 'No'}, {'Parking': 'Street'}, {'Bike Parking': 'Yes'}, {'Good for Kids': 'Yes'}, {'Good for Groups': 'No'}, {'Attire': 'Casual'}, {'Ambience': 'Casual'}, {'Noise Level': 'Average'}, {'Alcohol': 'No'}, {'Outdoor Seating': 'No'}, {'Wi-Fi': 'Free'}, {'Has TV': 'No'}, {'Caters': 'Yes'}]",2016-12-28,41.94024,-87.644568,Falafill,Lakeview,1,(773) 525-0052,Under $10,4.0,"[{5: 104}, {4: 141}, {3: 75}, {2: 28}, {1: 15}]",363.0,https://www.yelp.com/biz/falafill-chicago,http://www.eatfalafill.com,[]
"1912 N Western Ave Chicago, IL 60647 b/t Homer St & Winnebago Ave Logan Square, Bucktown","Latin American,Korean,Asian Fusion",Claimed,2009-10-20,,47_belly-shack,"[{'Takes Reservations': 'No'}, {'Delivery': 'Yes'}, {'Take-out': 'Yes'}, {'Accepts Credit Cards': 'Yes'}, {'Accepts Apple Pay': 'No'}, {'Parking': 'Street'}, {'Bike Parking': 'Yes'}, {'Good for Kids': 'Yes'}, {'Good for Groups': 'Yes'}, {'Attire': 'Casual'}, {'Ambience': 'Hipster'}, {'Noise Level': 'Average'}, {'Alcohol': 'Beer & Wine Only'}, {'Outdoor Seating': 'No'}, {'Wi-Fi': 'Free'}, {'Has TV': 'No'}, {'Caters': 'Yes'}]",2016-12-25,41.916156,-87.687588,Belly Shack,"Logan Square, Bucktown",1,(773) 252-1414,$11-30,4.0,"[{5: 249}, {4: 330}, {3: 139}, {2: 85}, {1: 21}]",824.0,https://www.yelp.com/biz/belly-shack-chicago,http://www.bellyshack.com,[]
"1912 N Western Ave Chicago, IL 60647 b/t Homer St & Winnebago Ave Logan Square, Bucktown","Latin American,Korean,Asian Fusion",Claimed,2009-10-20,,11_belly-shack,"[{'Takes Reservations': 'No'}, {'Delivery': 'Yes'}, {'Take-out': 'Yes'}, {'Accepts Credit Cards': 'Yes'}, {'Accepts Apple Pay': 'No'}, {'Parking': 'Street'}, {'Bike Parking': 'Yes'}, {'Good for Kids': 'Yes'}, {'Good for Groups': 'Yes'}, {'Attire': 'Casual'}, {'Ambience': 'Hipster'}, {'Noise Level': 'Average'}, {'Alcohol': 'Beer & Wine Only'}, {'Outdoor Seating': 'No'}, {'Wi-Fi': 'Free'}, {'Has TV': 'No'}, {'Caters': 'Yes'}]",2016-12-25,41.916156,-87.687588,Belly Shack,"Logan Square, Bucktown",1,(773) 252-1414,$11-30,4.0,"[{5: 249}, {4: 330}, {3: 139}, {2: 85}, {1: 21}]",824.0,https://www.yelp.com/biz/belly-shack-chicago,http://www.bellyshack.com,[]
"2118 N Damen Ave Chicago, IL 60647 b/t Charleston St & Shakespeare Ave Bucktown","Gastropubs,American (New),Breakfast & Brunch",Claimed,2012-04-27,,93_red-door,"[{'Takes Reservations': 'No'}, {'Delivery': 'No'}, {'Take-out': 'Yes'}, {'Accepts Credit Cards': 'No'}, {'Accepts Apple Pay': 'No'}, {'Accepts Bitcoin': 'No'}, {'Parking': 'Street'}, {'Bike Parking': 'Yes'}, {'Good for Kids': 'No'}, {'Good for Groups': 'Yes'}, {'Attire': 'Casual'}, {'Ambience': 'Casual'}, {'Noise Level': 'Average'}, {'Alcohol': 'Full Bar'}, {'Outdoor Seating': 'Yes'}, {'Wi-Fi': 'Free'}, {'Has TV': 'Yes'}, {'Caters': 'Yes'}]",2016-12-22,41.920178,-87.677851,Red Door,Bucktown,1,(773) 697-7221,$11-30,3.5,"[{5: 114}, {4: 108}, {3: 70}, {2: 43}, {1: 53}]",388.0,https://www.yelp.com/biz/red-door-chicago,,[]
"2127 W Division St Chicago, IL 60622 b/t Damen Ave & Leavitt St West Town, Ukrainian Village","Bakeries,Cafes",Claimed,2014-03-19,,1_a-bakers-tale,"[{'Takes Reservations': 'No'}, {'Delivery': 'No'}, {'Take-out': 'Yes'}, {'Accepts Credit Cards': 'Yes'}, {'Accepts Apple Pay': 'Yes'}, {'Good For': 'Brunch'}, {'Parking': 'Street'}, {'Bike Parking': 'Yes'}, {'Good for Kids': 'Yes'}, {'Good for Groups': 'Yes'}, {'Attire': 'Casual'}, {'Ambience': 'Casual'}, {'Noise Level': 'Quiet'}, {'Alcohol': 'No'}, {'Outdoor Seating': 'Yes'}, {'Wi-Fi': 'Free'}, {'Has TV': 'No'}, {'Waiter Service': 'No'}, {'Caters': 'Yes'}]",2016-12-21,41.902834999999996,-87.680837,A Baker’s Tale,"West Town, Ukrainian Village",1,(872) 206-5581,Under $10,4.5,"[{5: 52}, {4: 13}, {3: 1}, {2: 7}, {1: 2}]",75.0,https://www.yelp.com/biz/a-bakers-tale-chicago,http://www.a-bakers-tale.com/,[]
"1324 N Milwaukee Ave Chicago, IL 60622 b/t Paulina St & Hermitage Ave West Town, Wicker Park","Korean,Asian Fusion",Claimed,2015-12-12,,8_b-bim-asian-eatery,"[{'Takes Reservations': 'No'}, {'Delivery': 'Yes'}, {'Take-out': 'Yes'}, {'Accepts Credit Cards': 'Yes'}, {'Accepts Apple Pay': 'No'}, {'Good For': 'Lunch'}, {'Parking': 'Street'}, {'Bike Parking': 'Yes'}, {'Wheelchair Accessible': 'Yes'}, {'Good for Kids': 'Yes'}, {'Good for Groups': 'Yes'}, {'Attire': 'Casual'}, {'Ambience': 'Casual'}, {'Noise Level': 'Average'}, {'Alcohol': 'Full Bar'}, {'Outdoor Seating': 'No'}, {'Wi-Fi': 'Free'}, {'Has TV': 'Yes'}, {'Waiter Service': 'Yes'}, {'Caters': 'Yes'}]",2016-12-21,41.905649,-87.6703,B Bim Asian Eatery,"West Town, Wicker Park",1,(773) 698-7670,Under $10,3.5,"[{5: 25}, {4: 12}, {3: 15}, {2: 12}, {1: 7}]",71.0,https://www.yelp.com/biz/b-bim-asian-eatery-chicago,http://www.bbimchicago.com,[]
"1252 N Wells St Chicago, IL 60610 b/t Scott St & Goethe St Near North Side, Old Town",Mexican,Claimed,2005-07-31,,100_salpicon,"[{'Takes Reservations': 'Yes'}, {'Delivery': 'Yes'}, {'Take-out': 'Yes'}, {'Accepts Credit Cards': 'Yes'}, {'Parking': 'Valet, Street'}, {'Bike Parking': 'Yes'}, {'Good for Kids': 'No'}, {'Good for Groups': 'Yes'}, {'Attire': 'Casual'}, {'Ambience': 'Upscale'}, {'Noise Level': 'Average'}, {'Alcohol': 'Full Bar'}, {'Outdoor Seating': 'Yes'}, {'Wi-Fi': 'Free'}, {'Has TV': 'No'}, {'Caters': 'No'}]",2016-12-16,41.905413,-87.634694,Salpicón,"Near North Side, Old Town",1,(312) 988-7811,$31-60,3.5,"[{5: 80}, {4: 75}, {3: 46}, {2: 35}, {1: 54}]",290.0,https://www.yelp.com/biz/salpicon-chicago,http://www.salpicon.com/,[]
"1252 N Wells St Chicago, IL 60610 b/t Scott St & Goethe St Near North Side, Old Town",Mexican,Claimed,2005-07-31,,459_salpicon,"[{'Takes Reservations': 'Yes'}, {'Delivery': 'Yes'}, {'Take-out': 'Yes'}, {'Accepts Credit Cards': 'Yes'}, {'Parking': 'Valet, Street'}, {'Bike Parking': 'Yes'}, {'Good for Kids': 'No'}, {'Good for Groups': 'Yes'}, {'Attire': 'Casual'}, {'Ambience': 'Upscale'}, {'Noise Level': 'Average'}, {'Alcohol': 'Full Bar'}, {'Outdoor Seating': 'Yes'}, {'Wi-Fi': 'Free'}, {'Has TV': 'No'}, {'Caters': 'No'}]",2016-12-16,41.905413,-87.634694,Salpicón,"Near North Side, Old Town",1,(312) 988-7811,$31-60,3.5,"[{5: 80}, {4: 75}, {3: 46}, {2: 35}, {1: 54}]",290.0,https://www.yelp.com/biz/salpicon-chicago,http://www.salpicon.com/,[]
"4535 N Lincoln Chicago, IL 60625 b/t Sunnyside Ave & Wilson Ave Ravenswood, Lincoln Square","American (New),Bars",Claimed,2015-04-03,,68_mash,"[{'Takes Reservations': 'Yes'}, {'Delivery': 'No'}, {'Take-out': 'Yes'}, {'Accepts Credit Cards': 'Yes'}, {'Accepts Apple Pay': 'No'}, {'Good For': 'Lunch'}, {'Parking': 'Street'}, {'Bike Parking': 'Yes'}, {'Good for Kids': 'Yes'}, {'Good for Groups': 'Yes'}, {'Attire': 'Casual'}, {'Ambience': 'Casual'}, {'Noise Level': 'Average'}, {'Music': 'Juke Box'}, {'Alcohol': 'Full Bar'}, {'Outdoor Seating': 'Yes'}, {'Wi-Fi': 'No'}, {'Has TV': 'Yes'}, {'Waiter Service': 'Yes'}, {'Caters': 'No'}]",2016-12-07,41.964277,-87.68533000000001,Mash,"Ravenswood, Lincoln Square",1,(773) 334-4040,$11-30,3.5,"[{5: 31}, {4: 27}, {3: 19}, {2: 24}, {1: 15}]",116.0,,http://www.mashkitchen.com,[]
"1011 W Irving Park Rd Chicago, IL 60613 b/t Sheridan Rd & Kenmore Ave Wrigleyville, Uptown, Lakeview",Italian,Claimed,2005-11-08,,47_fornello-trattoria,"[{'Takes Reservations': 'Yes'}, {'Delivery': 'Yes'}, {'Take-out': 'Yes'}, {'Accepts Credit Cards': 'Yes'}, {'Accepts Apple Pay': 'Yes'}, {'Accepts Bitcoin': 'No'}, {'Parking': 'Street'}, {'Bike Parking': 'Yes'}, {'Good for Kids': 'No'}, {'Good for Groups': 'Yes'}, {'Attire': 'Casual'}, {'Ambience': 'Casual'}, {'Noise Level': 'Average'}, {'Alcohol': 'Full Bar'}, {'Outdoor Seating': 'Yes'}, {'Wi-Fi': 'Free'}, {'Has TV': 'Yes'}, {'Caters': 'Yes'}]",2016-12-07,41.95463,-87.65611,Fornello Trattoria,"Wrigleyville, Uptown, Lakeview",1,(773) 404-2210,$11-30,3.0,"[{5: 69}, {4: 93}, {3: 71}, {2: 55}, {1: 79}]",367.0,https://www.yelp.com/biz/fornello-trattoria-chicago,http://fornellotrattoria.com/,[]
"1616 N Damen Ave Chicago, IL 60647 b/t Milwaukee Ave & North Ave West Town, Wicker Park","Breakfast & Brunch,American (New)",Claimed,2005-09-14,,202_feast,"[{'Takes Reservations': 'Yes'}, {'Delivery': 'Yes'}, {'Take-out': 'Yes'}, {'Accepts Credit Cards': 'Yes'}, {'Accepts Apple Pay': 'No'}, {'Parking': 'Street'}, {'Bike Parking': 'Yes'}, {'Good for Kids': 'Yes'}, {'Good for Groups': 'Yes'}, {'Attire': 'Casual'}, {'Ambience': 'Casual'}, {'Noise Level': 'Average'}, {'Alcohol': 'Full Bar'}, {'Outdoor Seating': 'Yes'}, {'Wi-Fi': 'No'}, {'Has TV': 'Yes'}, {'Caters': 'Yes'}]",2016-11-23,41.911148,-87.677722,Feast,"West Town, Wicker Park",1,(773) 772-7100,$11-30,3.5,"[{5: 154}, {4: 318}, {3: 178}, {2: 91}, {1: 63}]",804.0,https://www.yelp.com/biz/feast-chicago,http://feastrestaurant.com/,[]
"1616 N Damen Ave Chicago, IL 60647 b/t Milwaukee Ave & North Ave West Town, Wicker Park","Breakfast & Brunch,American (New)",Claimed,2005-09-14,,43_feast,"[{'Takes Reservations': 'Yes'}, {'Delivery': 'Yes'}, {'Take-out': 'Yes'}, {'Accepts Credit Cards': 'Yes'}, {'Accepts Apple Pay': 'No'}, {'Parking': 'Street'}, {'Bike Parking': 'Yes'}, {'Good for Kids': 'Yes'}, {'Good for Groups': 'Yes'}, {'Attire': 'Casual'}, {'Ambience': 'Casual'}, {'Noise Level': 'Average'}, {'Alcohol': 'Full Bar'}, {'Outdoor Seating': 'Yes'}, {'Wi-Fi': 'No'}, {'Has TV': 'Yes'}, {'Caters': 'Yes'}]",2016-11-23,41.911148,-87.677722,Feast,"West Town, Wicker Park",1,(773) 772-7100,$11-30,3.5,"[{5: 154}, {4: 318}, {3: 178}, {2: 91}, {1: 63}]",804.0,https://www.yelp.com/biz/feast-chicago,http://feastrestaurant.com/,[]
"2925 W Montrose Ave Chicago, IL 60618 b/t Richmond St & Francisco Ave Irving Park",Gastropubs,Claimed,2016-06-09,,44_the-finch-kitchen,"[{'Takes Reservations': 'Yes'}, {'Delivery': 'No'}, {'Take-out': 'Yes'}, {'Accepts Credit Cards': 'Yes'}, {'Bike Parking': 'Yes'}, {'Good for Kids': 'No'}, {'Good for Groups': 'Yes'}, {'Attire': 'Casual'}, {'Ambience': 'Hipster, Casual'}, {'Noise Level': 'Very Loud'}, {'Alcohol': 'Full Bar'}, {'Outdoor Seating': 'No'}, {'Has TV': 'Yes'}, {'Waiter Service': 'Yes'}]",2016-11-23,41.960925,-87.70177199999999,The Finch Kitchen,Irving Park,1,(773) 942-7949,$11-30,3.5,"[{5: 12}, {4: 9}, {3: 14}, {2: 12}, {1: 1}]",48.0,,,[]
"164 E Grand Ave Chicago, IL 60611 b/t Michigan Ave & St Clair St Near North Side, River East","American (New),Burgers",Claimed,2014-01-29,,26_chefs-burger-bistro,"[{'Takes Reservations': 'Yes'}, {'Delivery': 'No'}, {'Take-out': 'Yes'}, {'Accepts Credit Cards': 'Yes'}, {'Accepts Apple Pay': 'Yes'}, {'Good For': 'Lunch'}, {'Parking': 'Street'}, {'Bike Parking': 'Yes'}, {'Good for Kids': 'Yes'}, {'Good for Groups': 'Yes'}, {'Attire': 'Casual'}, {'Ambience': 'Casual'}, {'Noise Level': 'Average'}, {'Alcohol': 'Full Bar'}, {'Outdoor Seating': 'Yes'}, {'Wi-Fi': 'No'}, {'Has TV': 'Yes'}, {'Waiter Service': 'Yes'}, {'Drive-Thru': 'No'}, {'Caters': 'No'}]",2016-11-22,41.892026,-87.62300400000001,Chef’s Burger Bistro,"Near North Side, River East",1,(312) 374-3092,$11-30,3.5,"[{5: 82}, {4: 55}, {3: 35}, {2: 39}, {1: 43}]",254.0,https://www.yelp.com/biz/chefs-burger-bistro-chicago,,[]
"228 W Cermak Rd Chicago, IL 60686 Chinatown",Chinese,,2008-02-16,,177_double-li,"[{'Takes Reservations': 'Yes'}, {'Delivery': 'No'}, {'Take-out': 'Yes'}, {'Accepts Credit Cards': 'Yes'}, {'Parking': 'Street'}, {'Good for Kids': 'Yes'}, {'Good for Groups': 'Yes'}, {'Attire': 'Casual'}, {'Noise Level': 'Quiet'}, {'Alcohol': 'No'}, {'Outdoor Seating': 'No'}, {'Wi-Fi': 'No'}, {'Has TV': 'No'}, {'Caters': 'No'}]",2016-11-19,41.853165999999995,-87.632889,Double Li,Chinatown,1,(312) 842-7818,$11-30,4.0,"[{5: 28}, {4: 22}, {3: 14}, {2: 3}, {1: 6}]",73.0,https://www.yelp.com/biz/double-li-chicago,,[]
"5427 N Clark St Chicago, IL 60640 b/t Rascher Ave & Balmoral Ave Andersonville, Edgewater",Noodles,Claimed,2005-07-27,,78_noodle-zone,"[{'Takes Reservations': 'No'}, {'Delivery': 'Yes'}, {'Take-out': 'Yes'}, {'Accepts Credit Cards': 'Yes'}, {'Parking': 'Street'}, {'Bike Parking': 'Yes'}, {'Good for Kids': 'Yes'}, {'Good for Groups': 'Yes'}, {'Attire': 'Casual'}, {'Ambience': 'Casual'}, {'Noise Level': 'Quiet'}, {'Alcohol': 'No'}, {'Outdoor Seating': 'No'}, {'Wi-Fi': 'No'}, {'Has TV': 'No'}, {'Caters': 'No'}]",2016-11-18,41.980636,-87.66824,Noodle Zone,"Andersonville, Edgewater",1,(773) 293-1089,$11-30,3.0,"[{5: 20}, {4: 40}, {3: 41}, {2: 43}, {1: 23}]",167.0,,,[]
"844 W Armitage Chicago, IL 60614 b/t Fremont St & Dayton St Lincoln Park, DePaul","Asian Fusion,Vietnamese,Filipino",Claimed,2016-04-24,,106_shabowl,"[{'Takes Reservations': 'No'}, {'Delivery': 'Yes'}, {'Take-out': 'Yes'}, {'Accepts Credit Cards': 'Yes'}, {'Accepts Apple Pay': 'No'}, {'Accepts Bitcoin': 'No'}, {'Good For': 'Lunch, Dinner'}, {'Parking': 'Street'}, {'Bike Parking': 'No'}, {'Wheelchair Accessible': 'Yes'}, {'Good for Kids': 'Yes'}, {'Good for Groups': 'No'}, {'Attire': 'Casual'}, {'Ambience': 'Casual'}, {'Noise Level': 'Quiet'}, {'Alcohol': 'No'}, {'Outdoor Seating': 'Yes'}, {'Wi-Fi': 'Free'}, {'Has TV': 'Yes'}, {'Dogs Allowed': 'No'}, {'Waiter Service': 'No'}, {'Caters': 'Yes'}]",2016-11-14,41.91835,-87.650243,Shabowl,"Lincoln Park, DePaul",1,(773) 248-3664,Under $10,4.0,"[{5: 16}, {4: 4}, {3: 3}, {2: 1}, {1: 2}]",26.0,https://www.yelp.com/biz/shabowl-chicago,,[]
